,Tag,count
1576,Biggady biggady bong,3
26937,my favorite j-music artists,3
27161,narnia,3
2842,Dreamhouse,3
33785,soft voices,3
33176,shows ive been to,3
2838,Dranouter2007,3
32679,seen live - dour 2010,3
26703,music to smile to,3
32844,semi-acoustic,3
32680,seen live - festival,3
38676,zagreb,3
33599,slutcore,3
26700,music to poop to,3
38632,yulia rus,3
33410,ska latino,3
47,0614,3
26880,muzyka polska,3
33064,shemale vocalist,3
38130,with female singers,3
33075,shinee,3
27320,neo-cabaret,3
33687,smutne pipczenie dla czternastolatek,3
32751,seen live ro,3
178,1cvilaverde,3
1519,Best Friend,3
33426,ska-n-indi-navien rocks,3
27348,neo-traditional folk,3
38126,witchy,3
181,1fo,3
26829,must check out later,3
1545,Bestival 2008,3
1542,Best voices,3
27252,need to see live,3
26906,my boys,3
32764,seen live x1,3
32791,seen that,3
32774,seen live x9,3
33049,she has a great voice,3
32772,seen live x7,3
33441,skapunnnnk,3
32801,seenlive2,3
26854,mute records,3
175,1a,3
33673,smooth-fi,3
38199,wondrous soundbeads for our delicate ears,3
33061,shemale fronted metal,3
2895,E R O G U R O - K E Y,3
33062,shemale fronted rock,3
38583,youre whiny please kill yourself,3
27360,neofreak-folk,3
33458,skins us,3
32745,seen live more than twice,3
38084,wilmington,3
26894,my all time favorites,3
33419,ska rocksteady,3
33416,ska reggae,3
26900,my baby,3
27234,need more,3
32984,sexy sounding,3
38079,will you marry me sir,3
33002,sftri,3
1354,Bajar,3
1301,BORDERTOWN,3
33144,shonenknifeland,3
38621,ytmnd,3
26781,musicals and soundtracks,3
32964,sexy bitch,3
1554,Bette Midler,3
32733,seen live five times,3
26793,musicians with extremely sexy voices,3
26892,my about me 10 percent,3
27383,nerdfighter,3
32997,sexysexy,3
38610,ysabols movie soundtracks and film scores,3
26805,musikaaleja,3
33095,shit happens,3
2873,Duff MacDonald,3
33421,ska ska ska,3
33093,shit being pumped into my head through a fire hose,3
38601,ysabols disney,3
32744,seen live many times,3
33701,snowboard,3
38225,worked as an artist host,3
38112,wish to have live at el lokal,3
27117,nainen,3
27491,new music that sounds old,3
32864,sephardic,3
27047,my2008,3
33888,sondheim,3
32554,scottish indie,3
38794,zone lo-fi,3
38793,zone indie-rock,3
33868,something you can listen to,3
32872,serbian jazz,3
38783,zombie,3
235,2008 discoveries,3
38399,xiumin,3
38775,zoe,3
27630,nice find,3
26667,music that I need more of,3
27050,mycool,3
27574,new zeland,3
38331,wunderschoen,3
21,00,3
130,18th century,3
33557,slow j-pop,3
33228,sie jaram,3
134,1910s,3
37950,where the bears are,3
27069,mystery,3
32625,second wave goth,3
26654,music i should listen to one day,3
27004,my new artists,3
37952,where the wild things are,3
33299,sing,3
27010,my own rock,3
38395,xhosa,3
32530,schweden,3
33946,songster,3
26603,music for dad,3
2968,Educational,3
38371,x factor hopefuls,3
26607,music for flo to listen to,3
38837,zzzzzzzzzzzzzzzzzzzzzz,3
27703,nielegal,3
27023,my secret indie female vocalists,3
38379,xD,3
1485,Believe,3
38366,x factor 2008,3
37848,well this was unexpected,3
32502,schizophrenic,3
32510,schlagersangerin,3
38824,zurich,3
32518,schoen,3
38822,zuo,3
37869,west end,3
1223,Autopilot Off,3
247,2011 like,3
37890,wgt 08,3
32884,serialism,3
32519,schoene Dunkelheit,3
38798,zone slowcore,3
37891,wgt 2006,3
37953,wherever you will go,3
33237,sigil-delia,3
1241,Awesome Guitar Jam,3
27000,my morning download,3
2818,Dotty seen live,3
1325,Babes,3
38754,zimna fala,3
33224,side-project,3
33344,singing actresses,3
38405,xote,3
32655,seen -em,3
38305,writer,3
1382,Bandas,3
33355,single,3
27082,na fazie,3
33360,siniestro,3
33592,slumberland,3
33370,siren,3
38286,worth remembering,3
32865,sepiachord,3
1481,Belgian alternative rock,3
27548,new weird american,3
33205,sia,3
32661,seen dead,3
32,00s folk artists,3
37964,whisper rock,3
33677,smth new,3
1597,Bisz,3
37963,whisper french in my ear,3
33318,singel,3
16027,devendras happy radio,2
13763,candombe,2
34975,swedish sleaze,2
34878,surf psych,2
34881,surfer stoner reggae chill rock,2
35125,synthgaze,2
13920,cassette underground,2
33453,skin,2
34954,swedish artist,2
35119,synthcore,2
16008,deutscher punk,2
33512,sleeping under a tree,2
35114,synth-goth,2
13919,cassette release,2
35112,synth pop-rock,2
33551,slow and sad,2
35101,symphony orchestra,2
35099,symphonies,2
16101,dievas,2
13743,canadian vocalists,2
16095,dieaerzte,2
13918,cassette punk,2
16094,die Ã¤rzte,2
13910,cash money records,2
33529,slip-n-slide,2
13734,canadian pop,2
35079,sympho,2
34875,surf noir,2
16107,difficult to tag,2
34884,surfnoise,2
15941,descubrimientos recientes,2
13572,butch walker,2
34871,sur,2
34933,swampy blues Tory awesomeness,2
35136,syntpop,2
33497,slavic-top-artists,2
33498,slavonic metal,2
33490,slavic ethno,2
13960,catholic rock,2
34937,swans related project,2
34931,swamp-rock,2
13760,cancion de autor,2
13582,buzzband,2
16144,dire,2
34968,swedish jazz,2
13958,cathartic,2
16131,dinlicem,2
16129,ding dong,2
33499,sleam,2
16128,diner,2
13592,byelorussian,2
34969,swedish love,2
13957,cath side,2
13738,canadian shield,2
16113,diggit,2
16109,dig deeper,2
33502,sleazy,2
16000,deutsche interpreten,2
16084,die for,2
16077,die,2
34923,svenskar,2
33468,skunk,2
34910,svensk folkmusik,2
13727,canadian folk,2
16049,dia de lluvia,2
34912,svensk hiphop,2
15967,despistaos,2
13820,cape verdean,2
35061,sx07,2
16047,dhr,2
13780,cant live without them,2
33476,skye,2
34913,svensk indie,2
16022,deutschzeugs,2
34935,swans,2
34916,svensk poprock,2
35043,swinging London,2
33474,sky,2
16023,dev,2
16036,devotion,2
13817,cap'n jazz,2
16034,devo,2
16032,deviliscious432,2
33559,slow jamz,2
13815,caos coleccion rock latinoamericano,2
34920,svenska pop,2
34993,sweet charity,2
34964,swedish idol,2
13801,cantautori italiani preferiti,2
13777,canon,2
34898,sutherland,2
13880,carolinaleitereis,2
35064,sxsw11,2
33461,sklarbro country,2
13685,came to spokane,2
13729,canadian hip hop,2
35077,sylvia,2
13879,carolina liar,2
15990,deutch,2
34891,surrealism,2
34936,swans related,2
13786,cantante rock,2
33463,skrzywdzone przez los,2
16015,deutschland sucht den Superstar,2
13570,butch,2
16009,deutscher ska,2
33550,slow and quiet,2
35067,sxsw2009,2
13752,canadienne,2
34927,swagcore,2
13751,canadien,2
13747,canadianmusic,2
13698,camp rock,2
13878,carol channing,2
13770,canela en rama,2
13865,carlinhos brown,2
16064,dick,2
33574,slowrock,2
13854,care,2
15961,desperado,2
13783,cant stop listening,2
15248,crystal castles clone,2
35148,szatan jest wielki wiec w gore podniesmy butelki,2
13166,bragga,2
13216,brazilian alternative rock,2
35503,tetris,2
13209,brave,2
16349,documentary,2
33345,singing actresses and they are good,2
35509,teviotfriendly,2
33340,singer-songwritter,2
33327,singer-song-writer,2
35513,texas artist,2
33321,singer song-writers,2
33319,singer  songwriter,2
35607,the black keys,2
16380,domino records,2
13165,brafolk,2
13164,brad paisley,2
35532,thank you tara,2
35553,the Vibrators,2
35561,the apostles,2
35567,the band perry,2
35580,the best band,2
35588,the best music you will ever hear,2
35589,the best of,2
13223,brazilian christian,2
33368,sip,2
35500,testi forti,2
35486,terror squad,2
16322,do you love me,2
35398,teenage dream,2
13259,brazucada boa,2
35401,teenagers,2
13254,brazilian traditions,2
16324,doable singers,2
13249,brazilian rulez,2
35409,teenybopper tunes,2
16325,dobra dupa,2
35428,telakka,2
13244,brazilian punk rock,2
35437,televisione,2
13240,brazilian popular singers,2
35439,tell your friends,2
13236,brazilian indie rock,2
16334,dobre polskie,2
33377,sistars,2
33375,sistar,2
13232,brazilian emocore,2
33373,sirens,2
35465,tenessee,2
35594,the best orgasms are acoustic,2
13142,boys like girls,2
13266,breakfast music,2
35742,the maine,2
13071,born in 1959,2
13068,born in 1941,2
35719,the island musicfest,2
13058,borderline,2
35725,the knife,2
35731,the law,2
35733,the lion king,2
35736,the little mermaid broadway,2
13051,booty bass,2
16406,dont listen to anymore,2
13045,boom or bust,2
16382,don omar,2
13042,bookmarks,2
35777,the only music you should be listening to,2
16413,doo wop indie,2
13037,boogieman981,2
35779,the only thing that is better than toast,2
16414,doo wop rock,2
13022,bonnaroo 2008,2
35799,the raconteurs,2
33275,simple,2
16416,doofusgoofus,2
33297,sincerely yours,2
13072,born in 1970s,2
13075,born in january,2
16399,donny hathaway,2
35619,the cardigans,2
33317,singalong,2
13135,boygroups,2
35640,the cure style,2
35647,the decemberists,2
16392,donizetti,2
35654,the dish and the spoon,2
35665,the evening shadows,2
35672,the fiats are coming,2
13123,boy george,2
35674,the folk i like,2
13121,boy and girl singing,2
33316,singAsongWriter,2
13119,boy - girl,2
35688,the good life,2
33313,sing-a-long,2
13112,bow wow,2
16398,donne-moi une corde,2
13096,boston rock,2
35705,the hills,2
13092,bosski roman,2
35396,teenage,2
13272,breakup,2
13563,busty,2
13453,brutal romantic style,2
16204,discovered on spotify,2
13475,bubble pop,2
16206,discovered through a last fm user,2
16207,discovered through lastfm,2
16209,discovered via random purchase,2
13465,bsc,2
13463,bs,2
13458,bryan adams,2
13454,brutal tru goregrind death black satan bloody shity zuuuuo pagancore metal,2
33422,ska soul,2
35258,tandeta,2
13411,brought to you by the letter j,2
13446,brutal hardcore pagan death metal,2
13437,brutal death black metal pagan from hell,2
13975,cavey,2
13434,brutal apocalyptic black gothic doom metal,2
13428,brunelds,2
35273,tanz,2
13418,brownhair,2
16222,disney cancion,2
13413,brought to you by the letter m,2
16225,disney channel star,2
16201,discovered on last fm,2
35234,talentfrei,2
35228,talent show,2
35216,takes me back,2
16158,dirty pop,2
33436,skank,2
35165,t mills,2
35169,t-pop,2
13547,burt bacharach,2
35172,t61,2
35183,taeglicher wahnsinn ertraeglich machend,2
16177,disbanned,2
16180,disco divas,2
13534,burak,2
35188,tag test,2
35193,tagged to remember,2
13513,buleria,2
13508,buk morze nas sondzidz,2
35199,tai chi,2
35202,taiwanese pop,2
35204,tak mhrooczny ze az wyrywa watrobe mozg i jelito cienkie i robi z nich obiad,2
16182,disco metal,2
33433,skandinavian,2
13493,budzy,2
13489,buceta,2
35279,tapes n tapes,2
33414,ska pop,2
33379,sister rosetta tharpe,2
16295,dla zbuntowanych gimnazjalistow,2
35338,team love,2
16273,diy or die,2
33390,sittinginmyroom,2
33383,sisters of mercy,2
13326,brit hop,2
13319,brillobox,2
35355,techno industrial,2
13317,brilliant music,2
13312,brill building,2
13305,bright,2
13303,bridge to terabithia,2
13410,brought to you by the letter g,2
16297,dmb,2
16301,dno,2
35367,technology,2
33381,sister stone,2
13280,breeders atp,2
13278,brechtian punk cabaret,2
13277,breathy vocals,2
33380,sister shit,2
35385,teen music,2
16306,do inwigilacji,2
35333,tea,2
13354,british male singers,2
16270,dixieland jazz,2
33394,six degrees of Broken Social Scene,2
33411,ska mexicano,2
16229,disney princess,2
13409,brought to you by the letter d,2
16231,disney princesses,2
13404,brother and sister,2
35291,tartanpodcast songs,2
13388,broder daniel,2
13387,brodaty chlopiec z gitara,2
13382,broadway scores,2
33409,ska jazz,2
16241,dissonance,2
35321,tdhassociation,2
35322,te,2
33401,sk8-punk,2
16255,divas de otros mundos,2
13367,british-punk,2
35323,te adoro,2
13358,british ska,2
33396,sixties greatests,2
16262,divertido,2
35330,te quiero,2
34859,superstar,2
14098,charlie hall,2
15936,desbundar,2
34139,southwest,2
14887,conor oberst,2
33788,softcore,2
34190,spanish flamenco fusion,2
15482,dan schneider,2
34198,spanish lyrics,2
34208,spanish singer,2
14871,concrete blonde,2
15483,dan the magic man,2
33784,soft voice,2
14867,conchi,2
34220,spanoushe,2
33776,soft christian,2
34226,sparkly,2
14864,concerts,2
14862,concert resume,2
14832,complete sentences,2
14824,company,2
14821,community,2
15521,dancers,2
33773,soft and sweet,2
34245,speed rock,2
34250,spencer krug,2
14809,comfort,2
15465,damn,2
14888,conscious reggae,2
14889,conseguir,2
34159,space synth,2
15360,cutie,2
15373,cwel,2
14936,cool boy,2
14930,cookdandbombd,2
34142,soy de tucson arizona un lugar donde hace mucho calor y el polvo te llega hasta la garganta,2
15378,cyberbit,2
15391,cynical-sarcastic,2
33818,solo cello,2
34152,space age,2
15410,czilaut,2
14916,contemporary reggae,2
33806,soleilmoon,2
33816,solo act,2
15424,da,2
33812,solistas masculinos,2
15460,dame,2
34177,spaniOL,2
34180,spanish acoustic,2
33811,solistas,2
14910,contemporary christian music,2
34186,spanish electro pop,2
14894,consider,2
34260,spiewajace panie,2
15534,danger crue,2
15545,dania,2
14673,coachella 2007,2
13019,bonk,2
14703,coffee house,2
14696,coda,2
34333,sral,2
14689,cockrock,2
34335,srch,2
33720,so french,2
34336,srpski,2
14685,cock,2
14683,cocaine,2
34341,ss501,2
15598,dark atmospheric rock,2
33714,so cute,2
14664,cmu,2
34344,ssij,2
14647,club rap,2
14637,close sound,2
15603,dark classical,2
14628,climatic,2
34356,stacie orrico,2
15604,dark country,2
14625,clickclickdecker,2
15601,dark cello,2
14713,coja spectrum,2
33769,soffya,2
33742,so sexual,2
33765,socks,2
34266,spinetta 70,2
14800,comedie musicale francaise,2
33762,social distortion,2
15556,danimark,2
14792,combat folk,2
33755,soc,2
15562,danish music,2
34267,spinner dot com,2
14789,coluratura soprano,2
33732,so i will ride five miles on my bike to your house just to look into your windows,2
15589,dark acoustic,2
34284,splash,2
14788,coluratura,2
34288,splendour in the grass 2010,2
14765,coloratura,2
34296,spokoj,2
34304,spoon,2
14731,cold-wave,2
14719,coke live music festival,2
33725,so gay,2
34310,sports,2
14940,cool chix,2
14942,cool find,2
15608,dark divas,2
14947,cool kids,2
33968,soon,2
33894,song to sing to,2
15155,cream of the crop,2
33891,song noir,2
33977,soothe,2
15268,cube family,2
15136,crap rock,2
33980,sopran,2
15135,crap music,2
33860,something different,2
15133,crank,2
15130,craig owens,2
15129,cracow,2
15125,crack rocksteady,2
33849,some sort of occult ritual involving mind control and heavy drugs,2
33845,some nights i thirst for real blood for real knives for real cries,2
15120,cq,2
15112,cowhat superhero,2
15111,cowhat can,2
15109,cowgirl shit,2
15298,cumquat belters,2
33842,some good stuff,2
33833,somber,2
15162,cree,2
33898,songbird,2
15173,crime,2
15219,crowded house,2
15245,crypt records,2
15242,crying,2
33944,songs you must hear before you die,2
15239,cry,2
15233,crust grind,2
33940,songs to love and die by,2
15225,crunk metal,2
33926,songs sarah likes,2
15223,cruisin,2
33911,songs for drella,2
15215,cross-over,2
33961,sons of admirals,2
15214,cross-cultural,2
33951,songwriting group,2
15212,crooner daddy,2
15200,cro rock-novi val-ex YU i sl,2
33958,sono curiosa,2
33902,songs I like but that most people do not understand,2
15192,cristianas,2
15184,crioulo,2
15178,criminally underrated and unnoticed,2
15175,criminally overrated,2
15108,cowered in snowcapped grasslands with dew in our minds,2
15302,cunt kircore,2
15303,cunt rock,2
34114,southampton,2
15012,corridos,2
15328,cut-up,2
15335,cute as fuck,2
15340,cute composer,2
15010,corrido,2
15002,cornomusic,2
34086,soundtrack score composer,2
34088,soundtrack to my life,2
33821,solo k-pop,2
14977,copla,2
34116,southern africa,2
15025,cosy,2
14970,coolwench,2
34120,southern elite circle,2
34121,southern hardcore,2
15347,cute happy,2
14965,coolest,2
14963,coole Lieder,2
33819,solo instrumental,2
15352,cute pop,2
34122,southern punk,2
34135,southside 2010,2
15016,cos co niektorzy nazywaja nowymi brzmieniami czy cos,2
34078,soundtacks,2
33999,sottovalutati,2
33825,solo projects,2
15106,cowboy,2
15105,cow,2
34001,soudtrack,2
15094,couples,2
15091,countryrock,2
34011,soul eater,2
15086,country:japan,2
34012,soul folk,2
15305,cupcakes,2
15312,current affairs,2
34017,soul music,2
15047,country and friends,2
34020,soul singer,2
34024,soul survivor,2
34030,soulfood,2
33822,solo male,2
15318,currently obsessed with,2
34038,soulllll train,2
34039,soulrock,2
34044,sound of 2009,2
34046,sound of 2011,2
34054,sounds cool,2
14610,clazziquai project,2
15610,dark elecktro,2
13977,cazqui,2
14247,chicks man,2
34651,suede,2
15807,deathwish inc,2
14164,cheer up,2
14163,cheel,2
14154,checked out and liked,2
15809,debil,2
34672,suho,2
34679,suicide girl,2
15811,deborah,2
14144,check out properly,2
33596,slunge,2
34686,suicidio,2
34705,summer 2008,2
34712,summer breeze,2
34722,summer love,2
14134,check check check,2
14126,cheap beer gospel,2
14121,chce to,2
33591,sluimerstrotjes,2
14115,chasing rabbits,2
15247,crypto-christian,2
15844,def jam,2
34728,summer of love,2
34649,sudor y lagrimas,2
34643,sucks live,2
34623,subelamusica,2
14233,chicgao,2
33621,smart pop,2
14246,chicks kicking ass,2
14245,chicks in suits,2
33614,smalec gensiiiiiiiiiiiiiiiiiiiiiiiii,2
34550,strong vocal,2
14242,chick-rock,2
14239,chick power blah,2
34557,strouse,2
14236,chick corea,2
15795,death song,2
33601,sluts,2
34596,stupid name,2
14226,chicago cublets,2
14221,chica pop,2
14220,chica fabulosa,2
34570,stuff I should be able to inject directly into my blood,2
14204,cheryl cole,2
34574,stuff i own,2
15805,deathrock cabaret,2
14198,cherry red,2
34578,stuff like that is gonna drive me crazy,2
14193,chen,2
14095,charlie brown jr,2
34731,summer revival,2
15848,definitely gay,2
15913,depressive club kids,2
14027,cesso,2
15880,delta,2
34820,super pop,2
15884,demais,2
14010,celtic crap,2
15895,denison witmer,2
34827,super track,2
15903,denton,2
34831,super vocals,2
15905,denyed alternative,2
34837,superbus,2
15873,delightful,2
13994,celebrity,2
13989,ceara,2
34844,supercoool,2
34846,superfavourites,2
33580,sltb2013,2
13982,cbtis,2
15915,depressive metal,2
34854,superior,2
15929,derek webb,2
13978,cazuza,2
14029,cfmf,2
14030,cfmf2012,2
14094,charlie brown,2
34745,summerfest-2009,2
15852,definitivamente ahora cualquier hijueputa saca disco,2
14090,charity,2
14089,charismatic,2
14087,charged,2
14086,chapel song,2
33588,sludge-noise,2
15854,degeaba,2
14080,chanyeol,2
14079,chanting,2
15858,deitsch,2
14063,channel13,2
33583,sluchawki na uszy i heja w miasto,2
14052,chamberpop,2
34760,sunday and in love,2
15861,deja vu en live,2
34773,sunybu,2
33587,sludge-doom metal,2
15868,delicia,2
34792,suoni per il popolo,2
34795,super cool,2
34807,super group,2
14032,cha,2
34540,string,2
34539,strike,2
34377,starPM favorite,2
34505,straightedge,2
14496,cinematographe,2
14495,cinematic rock,2
14489,cine,2
14485,cilla and lesley,2
34394,stashmusik,2
15655,darkness magic,2
14461,church of satan,2
14458,chujoza,2
15657,darksky fm,2
34395,stasis,2
34405,steam punk,2
15664,darkwave rock,2
15667,darren hayes,2
33685,smutne pipczenie dla 14 latek,2
34428,step up 2,2
14451,chuck norris does approve,2
14441,chtulhu goloden,2
14432,christmas soul,2
14421,christian worship female vocalists,2
15674,dasantigas,2
34436,stephin merrit,2
14407,christian kane,2
15675,dash,2
14520,city,2
14525,city: nyc,2
34390,starship,2
14560,classic drift,2
14597,classiclelet,2
14592,classical violin,2
14584,classical period,2
14573,classic vocal jazz and pop,2
14569,classic oldies,2
15625,dark minimal electro,2
15626,dark neoclassical,2
14567,classic lift,2
34382,starfield,2
14564,classic heavy metal,2
14556,classic Broadway,2
14532,cive,2
33700,snowballing,2
14549,clasicos,2
15637,dark rave,2
14547,clasico,2
14542,clash,2
33697,snook,2
33689,smutne pipczenie dla nawiedzonych blachar,2
15645,dark trip wave,2
14537,clambake,2
34386,starkid,2
34438,steppa,2
15677,dasom,2
34439,stepper,2
33626,smash it up,2
14319,chillin-s,2
15763,dead romantic,2
14315,chillhouse,2
34476,stomp clap,2
15772,dean music,2
33647,smog to the curling has attended performances by,2
33643,smile,2
14306,chillaholic,2
14302,chill wave,2
15781,death cab for cutie,2
34488,stories in your voice,2
33656,smokey robinson,2
34492,storsjoyran 2008,2
34493,storsjoyran 2010,2
14280,chilean indie pop,2
33623,smart songwriter,2
14277,chilean bands,2
14274,children's,2
14271,childlike,2
34497,storytellers,2
14268,childhood music,2
15792,death proof,2
33652,smoke weed,2
34471,stiv bators,2
33679,smuteczki,2
15725,daytona,2
33676,smoothvocals,2
15684,dave,2
15700,david lynch,2
33674,smooth-male-vocal,2
34443,stereogum com,2
15715,day dreaming,2
34450,steve carlson,2
33670,smooth vocals,2
14384,chris young,2
14383,chris vrenna,2
14370,choral music,2
14327,chillpop,2
14364,chocolate,2
14344,chingon,2
34462,still,2
14340,chinese female,2
33667,smooth pop,2
14333,chimperator,2
33661,smoking weed makes this sound better,2
15730,dazzling,2
15738,dd,2
33660,smoking popes,2
34322,springsteen,2
36199,to find,2
35804,the real deal,2
37951,where the girls are,2
37836,weired tracks,2
37837,weit,2
37843,welcome to the 21st,2
9559,Universal Music,2
9556,Unimaginable Brilliance,2
37849,well-dressed degenerates,2
37859,werchter 2010,2
9547,Undercode,2
37860,weselna awangarda,2
37871,west side story,2
9520,Uk 82,2
9512,USA: virginia,2
37892,wgt 2007,2
37895,wgt2009,2
37907,what did i do to deserve mika,2
9506,USA: New Jersey,2
9495,UK top 40,2
37910,what god has on his ipod,2
37913,what i love about concrete,2
37922,what the fuck am i listening to,2
37926,whatever,2
9484,UK - indie,2
9483,UHU,2
9475,Tyson would like these,2
9468,Tylko dobry hip-hop,2
37929,whatisthisidonteven,2
9466,Tyler,2
37936,when I lost my mind,2
9459,Twiztid,2
37830,weirdcore,2
37827,weird shit,2
9579,V V Brown,2
9625,Velvet Revolver,2
37728,warszawskie,2
9677,Vise,2
37736,washtub bass,2
9664,Ville Valo,2
37737,waste of valuable human sperm,2
9658,ViewedConcert,2
9655,Vidoll,2
9653,Video game OST,2
37739,watch later,2
9644,Victor e Leo,2
37749,watsky,2
9631,Verspielt,2
37750,wave and friends,2
37751,wavecore,2
37810,weiber schnell,2
37758,way too many bitches,2
37769,we are,2
37770,we are The Conspiracy,2
37777,we do not exist anymore but we were so good,2
9604,Vampire weekend,2
37784,weak,2
37787,weas medias punkis,2
9594,Vahvia,2
37789,weasel radio,2
37793,wed dance,2
9591,VU,2
37799,weed music,2
37802,weeds,2
37939,when i was younger,2
9453,Twee pop goodness,2
37715,warped 07,2
9452,Tweaker,2
38021,why yes i am gay,2
9290,To Die For,2
38032,wiedzmin,2
9284,Tinwe-Malle,2
9280,Tina Dickow,2
9269,Tim Kasher,2
9255,TiA,2
9243,This song,2
38033,wiedzoprzyswajacze,2
9225,These women made perfect art just for you to ignore it,2
38040,wielka brytania,2
9198,The most important bands in my life,2
9192,The human League,2
9190,The greatest,2
38041,wielki szatan dal mi moc biegam z nozem cala noc,2
9183,The creme de la creme soda,2
9180,The best singer in the world,2
9179,The best of the best,2
9174,The X Factor,2
9158,The Velvet Underground,2
9151,The Tough Alliance,2
9139,The South,2
38052,wigwam,2
9131,The Shirelles,2
9104,The Perverted Hymns,2
38066,wilku,2
9079,The Merch Grrls,2
38074,will listen,2
9048,The Great Escape 2007,2
9292,To be listened to,2
9296,To wlasnie lubie,2
9304,Toivo,2
9376,Treurwilg,2
37956,whiny rock,2
9418,True Indie Rock,2
37971,white boy reggae,2
37982,white soul,2
9413,True Artist,2
9408,Trouble,2
9404,Tropical Pop,2
37986,white wine,2
9399,Trondheim,2
37989,whitelist,2
9391,Trisha Yearwood,2
9386,Trinco,2
37995,who is ben rekhi,2
9371,Treasure Island Festival 2008,2
38018,why not,2
37999,who writes these terrible bios,2
9363,Transplants,2
9359,Tranquil,2
9355,Tramlines 2012,2
9345,Tracey Thorn,2
9343,Toxic,2
9337,Torun,2
38003,whooo run the world,2
9333,TopJapan,2
38010,why 1976 to 1984 were the best years in rock history since Robert Johnson,2
9321,Tomoko Kawase,2
9316,Tommy Tune,2
9306,Toledo,2
9680,Visor,2
37705,wariatka,2
9024,The Dresden Dolls,2
37505,vivaldi,2
10218,accent,2
10217,accccccumulate,2
37440,vineyard christian fellowship,2
10210,academy award winner,2
10209,academy award,2
37441,vinnie caruana,2
37445,vintage jazz,2
10197,abstract rap,2
10184,absolutely kosher,2
10183,absolutely fucking love it,2
10175,absolute crap,2
10171,absolute all-time favorite artists,2
10147,abc,2
37460,violins,2
10140,aaron carter,2
10127,a4-6,2
10120,a-ha,2
10119,a-cappella,2
10104,a pretty girl can walk anywhere all doors open for her,2
37468,virgins,2
10090,a journey through ancient times,2
10078,a fourteen year old girl just hijacked my itunes,2
10075,a few of my favorite things,2
37476,visionary,2
37477,visions,2
10062,a camp of myself,2
37494,visual legends,2
10048,a 2414 piano,2
10046,Zwei,2
10225,accordian,2
10227,accoustic rock,2
37430,ville,2
10308,actrees,2
10371,adult rock,2
37328,venus,2
37335,verdi,2
37357,very trippy,2
37369,vetusta morla,2
10341,adios,2
10339,addit,2
10333,addiction,2
37383,vibe on,2
10328,add kelvin,2
37391,victim of last fm multiband policy,2
10313,actuales,2
10312,actual worship songs,2
10305,actors that sing,2
37429,village,2
37400,victorious,2
10285,acoustic-pop,2
37413,vidjeno,2
10269,acoustic jazz,2
10262,acoustic folk artist,2
10256,acoustic and folk,2
10246,acidiviola favMUSIC,2
10239,acid funk,2
37427,vikingarock,2
10234,ache,2
10232,aceptar,2
10230,ace n asian,2
10229,ace enders,2
10028,Zero 7,2
37511,vivian girls related,2
37698,want to hear more of,2
10023,Zee Avi,2
9851,Winnipeg Folk Fest 2008,2
37635,wROCK,2
9844,Win,2
9840,Willis,2
9836,Will you marry me,2
9830,Wierd Electronic,2
9815,Who is that,2
9814,Whitest Boy Alive,2
9781,Well,2
9777,Weihnachten,2
37665,walking sex,2
9774,Wednesday,2
9768,We are Augustines,2
37678,wanna have,2
9764,Wax Trax,2
9761,Waves Vienna 2012,2
9758,Washington State,2
9757,Warszawski rap,2
37682,wanna order,2
9732,Wacken 2008,2
9731,Wacken 08,2
9724,WORSHIP MUSIC,2
37687,wannabe gangsta,2
37691,want,2
9717,WHUS,2
37695,want to explore more,2
9710,WBER,2
9702,Vorgruppe,2
9697,Voice Actor,2
37634,w-music,2
9855,Wir Sind Helden,2
37624,vv brown,2
9940,YIP,2
10022,Zechariah,2
10021,Zeca Pagodinho,2
37512,vivid,2
37523,vocal downtempo,2
37541,vocal role model,2
9993,Ypsilanti,2
37545,vocalese,2
9976,You Drive Me Crazy,2
9969,Yoko Kanno,2
9960,Yeasayer,2
37549,vocalista feminina,2
37550,vocalista gorda,2
37551,vocalista masculino,2
37567,voice of an angel,2
37615,vu live en 2001,2
37569,voice that makes me melt,2
37578,vojvodina,2
37582,volksville,2
9931,Y,2
9919,X-Rx,2
9917,X Japan,2
9914,Wynter Gordon,2
9906,Worst Band Ever,2
37608,voz femenina,2
9893,Work It,2
9892,Words of Mormon,2
9879,Women in Rock,2
37613,vu en live,2
9027,The Early November,2
38087,win7,2
10391,afro pop,2
8042,SPIN MAGAZINE,2
8195,Sean,2
38564,young sexy singer,2
8176,Scientologist,2
8171,Schwarz Stein,2
38569,young times,2
8151,Say Hi To Your Mom,2
38572,youngdancers,2
8150,Say Anything,2
38584,youth,2
8140,Sattva Music,2
8138,Satellite Party,2
8132,Satan possessed you,2
38591,youtube musicians,2
38596,ysabols alternative and alternative rock,2
8105,Sams Song,2
8102,Sami Joik,2
38597,ysabols books,2
8090,Samba Raiz,2
8088,Samba Funk,2
38603,ysabols emo,2
38608,ysabols love metal,2
8073,Sade,2
38611,ysabols opera,2
8067,Sabina,2
38615,ysabols remixes and mashup,2
38619,ysabols traditional irish,2
8059,SUPIMPA VEIO,2
8054,STOP MAKING MUSIC,2
8045,SPOT 07,2
8198,Seapony,2
8202,Seattle WA,2
8203,Seattle rock,2
38521,you,2
8337,Singer-songwriter pop,2
38464,yeah yeah yeahs,2
8335,Singer- Songwriter,2
8334,Singer Songwriters,2
38466,yeahhhhh,2
8318,Silver lake,2
8317,Silvano1957,2
